step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,risk_score,predicted_fraud
8,CASH_OUT,336267.83,C655081265,41645.87,0.0,C47827984,342838.68,207790.0,0,0,50,True
8,CASH_OUT,250772.37,C1617635611,6211.0,0.0,C314019925,0.0,493579.15,0,0,50,True
8,CASH_OUT,158698.85,C1542709536,5507.0,0.0,C1859965144,85459.53,998355.01,0,0,50,True
8,CASH_OUT,247492.86,C1816631112,9185.0,0.0,C1318822808,29350.18,27043.43,0,0,50,True
8,TRANSFER,722611.98,C1595591093,142356.85,0.0,C669419693,641175.54,4692432.3,0,0,80,True
8,CASH_OUT,284379.59,C354747043,0.0,0.0,C439917369,876861.64,1503528.24,0,0,50,True
8,CASH_OUT,276702.18,C1342364713,75787.0,0.0,C1369248292,15374.0,0.0,0,0,50,True
8,CASH_OUT,242350.13,C1474024797,26914.0,0.0,C2112921429,0.0,790651.1,0,0,50,True
8,CASH_OUT,102693.52,C1626761313,0.0,0.0,C2119123648,416236.83,475595.42,0,0,50,True
8,TRANSFER,1862201.76,C1869931542,20241.0,0.0,C614438306,51225.52,1138741.39,0,0,80,True
8,CASH_OUT,447208.14,C1299475371,62369.9,0.0,C1918034924,544347.42,1096437.03,0,0,50,True
8,TRANSFER,1694779.18,C1689070505,16416.11,0.0,C1286084959,9321926.35,12959765.0,0,0,80,True
8,TRANSFER,789040.44,C1302590695,11210.0,0.0,C131837504,0.0,2355805.28,0,0,80,True
8,CASH_OUT,209712.71,C1241031264,17883.0,0.0,C1355326338,0.0,652230.65,0,0,50,True
8,TRANSFER,211132.13,C1434124163,473.0,0.0,C991221307,5002.0,0.0,0,0,80,True
8,TRANSFER,1021460.38,C1260571083,115068.0,0.0,C1927159174,40053.08,762973.35,0,0,80,True
8,CASH_OUT,141365.64,C2002598143,125068.66,0.0,C635371680,443914.02,841009.73,0,0,50,True
8,TRANSFER,1473540.16,C163969520,0.0,0.0,C423580937,6069171.85,12682009.97,0,0,80,True
8,TRANSFER,257149.25,C1639960387,0.0,0.0,C1934634055,327351.05,474803.34,0,0,80,True
8,TRANSFER,1133552.77,C747104405,0.0,0.0,C1031639563,2918206.3,5739012.22,0,0,80,True
8,TRANSFER,1340671.57,C1917637301,0.0,0.0,C40075281,5161744.85,7088323.13,0,0,80,True
8,TRANSFER,1565978.49,C1838599784,0.0,0.0,C1838584624,9887440.22,11889776.25,0,0,80,True
8,TRANSFER,945973.28,C2118533135,0.0,0.0,C1782704802,1719711.79,2380934.8,0,0,80,True
8,TRANSFER,785876.49,C791304540,0.0,0.0,C1660095722,2352703.57,3806682.25,0,0,80,True
8,TRANSFER,1352711.38,C1624871916,0.0,0.0,C2115178036,2594829.19,4232737.36,0,0,80,True
8,TRANSFER,396280.04,C752087488,0.0,0.0,C1092318644,982289.93,2525331.77,0,0,80,True
8,TRANSFER,292534.88,C1364114879,0.0,0.0,C395114097,347970.71,441934.34,0,0,80,True
8,CASH_OUT,146091.63,C1431762095,56352.0,0.0,C1643855278,9733603.69,9680855.68,0,0,50,True
8,TRANSFER,1030502.57,C600860248,1056.0,0.0,C1413055366,934.0,4023834.75,0,0,80,True
8,CASH_OUT,257927.93,C1024196101,10016.0,0.0,C1200417755,7921.29,1411708.67,0,0,50,True
8,CASH_OUT,305755.43,C2101821913,104479.07,0.0,C1761353343,2117142.42,5270364.19,0,0,50,True
8,TRANSFER,1370353.1,C78453645,691991.74,0.0,C1823908748,9116.0,0.0,0,0,80,True
8,CASH_OUT,270952.22,C1242104304,11022.0,0.0,C182799539,13225.0,116966.06,0,0,50,True
8,CASH_OUT,208079.59,C1274791290,16570.54,0.0,C1436838899,325901.29,0.0,0,0,50,True
8,TRANSFER,245550.79,C1868974771,19909.0,0.0,C1700355047,344066.09,1455482.66,0,0,80,True
8,CASH_OUT,121586.86,C1506154665,0.0,0.0,C979387846,170082.99,1142330.03,0,0,50,True
8,CASH_OUT,262189.36,C819358417,62951.0,0.0,C1552859894,51972.0,3018034.04,0,0,50,True
8,TRANSFER,1024783.48,C1851917602,214627.0,0.0,C193625667,0.0,2526131.0,0,0,80,True
8,CASH_OUT,366716.77,C730963382,0.0,0.0,C1505755152,11099560.44,14646239.59,0,0,50,True
8,TRANSFER,340846.07,C1563232442,169.0,0.0,C1022680775,71835.64,1070858.6,0,0,80,True
8,CASH_OUT,518042.29,C1045479965,1680.0,0.0,C1880901678,0.0,293199.16,0,0,50,True
8,CASH_OUT,154861.07,C2136559862,102211.14,0.0,C619068319,422516.39,225745.92,0,0,50,True
8,CASH_OUT,385954.62,C1085767497,12857.38,0.0,C909295153,10267817.6,10946293.06,0,0,50,True
8,TRANSFER,3007043.04,C399938065,20701.17,0.0,C803116137,19738116.67,23768107.88,0,0,80,True
8,TRANSFER,259493.52,C638994322,100513.0,0.0,C24404443,137724.93,2045840.62,0,0,80,True
8,TRANSFER,2325148.88,C1472822984,0.0,0.0,C1141137903,8557728.3,14068690.23,0,0,80,True
8,CASH_OUT,258741.68,C408193802,213129.0,0.0,C1036454560,944157.06,0.0,0,0,50,True
8,CASH_OUT,246170.07,C166658328,23582.66,0.0,C2029310301,724977.65,1315451.65,0,0,50,True
8,CASH_OUT,603293.42,C903862260,0.0,0.0,C465499079,2685477.06,6457094.34,0,0,50,True
8,CASH_OUT,374327.26,C342452289,0.0,0.0,C2109097173,483172.61,147308.68,0,0,50,True
8,CASH_OUT,421012.9,C1711234069,0.0,0.0,C1495761010,1457678.41,1969176.6,0,0,50,True
8,CASH_OUT,311256.01,C777279273,0.0,0.0,C1092465037,692215.0,2394540.24,0,0,50,True
8,CASH_OUT,220097.18,C497812945,0.0,0.0,C1459757869,519581.4,4042386.17,0,0,50,True
8,CASH_OUT,173135.88,C1113087301,0.0,0.0,C1320515149,537762.39,1643201.26,0,0,50,True
8,CASH_OUT,592699.84,C1566097135,0.0,0.0,C978740207,1072822.15,1428005.14,0,0,50,True
8,CASH_OUT,151069.68,C1362708338,0.0,0.0,C789195255,751659.75,839166.91,0,0,50,True
8,CASH_OUT,242535.27,C742806025,0.0,0.0,C979719862,263073.58,491448.89,0,0,50,True
8,CASH_OUT,108849.21,C745836721,0.0,0.0,C929266212,228330.1,495014.38,0,0,50,True
8,CASH_OUT,189775.33,C876866582,0.0,0.0,C1476213591,224708.45,407437.54,0,0,50,True
8,CASH_OUT,183221.02,C794443579,0.0,0.0,C957388291,750956.23,854165.83,0,0,50,True
8,CASH_OUT,105775.76,C831715011,0.0,0.0,C1373172466,2064926.13,4791597.89,0,0,50,True
8,CASH_OUT,177881.98,C828406306,0.0,0.0,C1200314947,1279697.14,994391.7,0,0,50,True
8,CASH_OUT,492757.56,C958192041,199901.0,0.0,C63475121,0.0,519853.57,0,0,50,True
8,CASH_OUT,115331.25,C1657631491,10321.0,0.0,C1675375648,24163.59,387320.91,0,0,50,True
8,CASH_OUT,249287.43,C1913929214,27006.75,0.0,C12793273,1604641.02,1918654.56,0,0,50,True
8,TRANSFER,1180974.04,C428672317,173310.77,0.0,C1178471274,1547056.5,2096994.78,0,0,80,True
8,TRANSFER,629390.83,C1687442777,0.0,0.0,C988138425,1625440.24,4310701.91,0,0,80,True
8,TRANSFER,1058644.48,C195188180,0.0,0.0,C1870252780,14878656.41,16667982.08,0,0,80,True
8,TRANSFER,762470.25,C601771229,0.0,0.0,C1303868418,6484883.38,10007761.88,0,0,80,True
8,TRANSFER,724540.17,C1384845686,0.0,0.0,C665576141,8242923.0,14786300.22,0,0,80,True
8,TRANSFER,1019434.0,C343128291,0.0,0.0,C728526866,6949013.45,10520267.05,0,0,80,True
8,TRANSFER,320938.92,C1552899737,0.0,0.0,C979719862,505608.86,491448.89,0,0,80,True
8,TRANSFER,1269386.75,C1451615455,0.0,0.0,C464094472,2017357.26,3124312.23,0,0,80,True
8,TRANSFER,456725.02,C1597565516,0.0,0.0,C665576141,8967463.18,14786300.22,0,0,80,True
8,TRANSFER,474819.16,C1185341396,0.0,0.0,C2059996587,576874.04,1216696.84,0,0,80,True
8,TRANSFER,319043.54,C1073510595,0.0,0.0,C349015546,1452168.19,1784885.44,0,0,80,True
8,TRANSFER,361448.75,C663658490,0.0,0.0,C447691425,3309046.09,6795453.82,0,0,80,True
8,TRANSFER,346144.21,C515541057,0.0,0.0,C849038219,618731.72,1337271.15,0,0,80,True
8,TRANSFER,602731.33,C1846721597,0.0,0.0,C125722707,1030892.91,1188993.0,0,0,80,True
8,TRANSFER,519231.35,C745345312,0.0,0.0,C476182975,1122468.06,3671968.73,0,0,80,True
8,CASH_OUT,284177.43,C1808862084,45646.15,0.0,C30516998,1283097.33,0.0,0,0,50,True
8,CASH_OUT,134828.83,C735243695,22305.0,0.0,C1632716597,59644.87,279348.7,0,0,50,True
8,TRANSFER,428323.71,C1636356584,2156.0,0.0,C459857341,189998.46,542963.38,0,0,80,True
8,CASH_OUT,104911.84,C514744910,10680.0,0.0,C399070738,0.0,738.68,0,0,50,True
8,CASH_OUT,303428.18,C640470568,25151.09,0.0,C1266035080,2901309.89,3232606.04,0,0,50,True
8,CASH_OUT,224722.53,C1688868596,5061.0,0.0,C194746285,141269.22,1404489.37,0,0,50,True
8,TRANSFER,1022569.68,C859538174,30274.0,0.0,C744708435,0.0,630662.18,0,0,80,True
8,TRANSFER,268823.2,C1502143541,106127.0,0.0,C214974969,20407.0,310740.2,0,0,80,True
8,CASH_OUT,110892.74,C1904708954,25623.0,0.0,C2082673402,0.0,218486.67,0,0,50,True
8,TRANSFER,1164145.38,C776846544,5971.0,0.0,C593210287,156663.0,2724575.25,0,0,80,True
8,TRANSFER,660664.36,C1162594329,37602.0,0.0,C1758941631,5563.0,516387.72,0,0,80,True
8,CASH_OUT,177441.88,C391751645,4994.0,0.0,C1167066016,0.0,641979.14,0,0,50,True
8,CASH_OUT,156539.39,C1075932728,143624.95,0.0,C74288440,444468.13,0.0,0,0,50,True
8,CASH_OUT,343587.33,C1494261370,13821.0,0.0,C1065774928,0.0,1024187.45,0,0,50,True
8,CASH_OUT,119640.07,C1853576159,2162.0,0.0,C1685697739,6559.82,29206.12,0,0,50,True
8,CASH_OUT,362318.79,C627089542,148529.42,0.0,C1330400026,817.21,38365.3,0,0,50,True
8,CASH_OUT,222403.67,C1516689289,0.0,0.0,C991363637,12729492.45,11956594.11,0,0,50,True
8,TRANSFER,626794.31,C2049063123,0.0,0.0,C193625667,1024783.48,2526131.0,0,0,80,True
8,TRANSFER,1213083.88,C11143846,0.0,0.0,C1419794148,4151017.8,4871037.9,0,0,80,True
8,CASH_OUT,206045.61,C1440205863,30465.0,0.0,C1638556416,0.0,335656.26,0,0,50,True
8,CASH_OUT,546020.74,C1323830604,12633.0,0.0,C1639464943,67512.15,631745.85,0,0,50,True
8,TRANSFER,781995.91,C526130049,5039.0,0.0,C732470450,6052.0,1563966.08,0,0,80,True
8,CASH_OUT,275657.7,C1295694624,209511.9,0.0,C1869228744,1500463.24,2528711.98,0,0,50,True
8,CASH_OUT,119047.8,C1887015878,0.0,0.0,C1730752455,2146314.15,5008592.32,0,0,50,True
8,TRANSFER,228599.46,C150540715,22007.0,0.0,C137840913,124347.9,439663.53,0,0,80,True
8,TRANSFER,411365.07,C268589103,3965.25,0.0,C1875310223,0.0,589589.05,0,0,80,True
8,CASH_OUT,192929.69,C572952116,49030.0,0.0,C1746371201,550782.82,392132.46,0,0,50,True
8,TRANSFER,759569.46,C872882948,93.0,0.0,C207471579,0.0,610300.47,0,0,80,True
8,TRANSFER,1190359.18,C1524279461,317302.6,0.0,C285527187,86804.7,1728663.24,0,0,80,True
8,CASH_OUT,261025.15,C1547338261,10087.0,0.0,C1807010830,0.0,335862.15,0,0,50,True
8,CASH_OUT,178117.34,C575501641,15527.41,0.0,C1515979807,762286.27,12141425.39,0,0,50,True
8,TRANSFER,882136.76,C1027069251,70498.0,0.0,C1302931951,0.0,1740418.55,0,0,80,True
8,CASH_OUT,103465.46,C1943674742,40661.0,0.0,C1134976854,11376.0,756076.63,0,0,50,True
8,CASH_OUT,282495.23,C1944615830,10928.0,0.0,C2013342140,0.0,363158.84,0,0,50,True
8,TRANSFER,747363.8,C781332550,104856.0,0.0,C1197606915,18050.09,681876.36,0,0,80,True
8,CASH_OUT,478591.21,C1074834054,7984.0,0.0,C59941009,0.0,1811949.96,0,0,50,True
8,CASH_OUT,107176.1,C1442492113,51711.0,0.0,C1793436274,17583.4,109554.1,0,0,50,True
8,CASH_OUT,247665.96,C1645953382,0.0,0.0,C861958315,1114286.71,531628.29,0,0,50,True
8,CASH_OUT,218580.31,C1952010683,0.0,0.0,C63475121,492757.56,519853.57,0,0,50,True
8,CASH_OUT,134670.72,C1515152191,12939.0,0.0,C1785910017,261.0,375301.01,0,0,50,True
8,TRANSFER,1548413.24,C970457718,67976.0,0.0,C365212068,214606.43,3805747.48,0,0,80,True
8,CASH_OUT,464363.56,C2076723165,0.0,0.0,C1883840933,22194312.68,25330272.63,0,0,50,True
8,CASH_OUT,171272.52,C838890986,0.0,0.0,C451111351,8964191.72,13101828.29,0,0,50,True
8,CASH_OUT,171492.43,C2120664084,30679.0,0.0,C265108079,1480061.93,4937135.42,0,0,50,True
8,CASH_OUT,107106.44,C993531335,51679.0,0.0,C871895680,0.0,149368.06,0,0,50,True
8,TRANSFER,753106.8,C550891973,4197.0,0.0,C1802632685,0.0,2290132.87,0,0,80,True
8,CASH_OUT,295354.82,C150824388,0.0,0.0,C1211297851,498379.13,862194.34,0,0,50,True
8,CASH_OUT,318776.83,C952502194,50913.0,0.0,C1672788422,0.0,114194.51,0,0,50,True
8,CASH_OUT,127534.34,C142357661,13884.0,0.0,C1665979484,133661.7,1149182.35,0,0,50,True
8,CASH_OUT,182001.05,C1147109727,26630.0,0.0,C846947180,16857.09,314203.37,0,0,50,True
8,CASH_OUT,214124.77,C775415640,43301.58,0.0,C599726537,276250.45,528200.34,0,0,50,True
8,CASH_OUT,537353.81,C1303834035,0.0,0.0,C392292416,4222570.15,6564973.2,0,0,50,True
8,CASH_OUT,458683.15,C2144260895,0.0,0.0,C904383922,859095.85,2065619.02,0,0,50,True
8,CASH_OUT,243630.95,C1633706549,0.0,0.0,C1315729466,1957325.15,803908.4,0,0,50,True
8,CASH_OUT,341554.31,C1887192166,0.0,0.0,C1163480574,1511509.09,1798734.57,0,0,50,True
8,CASH_OUT,422711.36,C173925551,0.0,0.0,C1197606915,765413.89,681876.36,0,0,50,True
8,CASH_OUT,119472.41,C1636905823,18653.0,0.0,C2129901484,170557.39,223250.64,0,0,50,True
8,CASH_OUT,309441.85,C1935414399,0.0,0.0,C1440325059,949868.57,2156169.36,0,0,50,True
8,CASH_OUT,145138.11,C2057174572,5044.0,0.0,C1210879412,0.0,145138.11,0,0,50,True
8,TRANSFER,1926202.79,C363107272,236616.0,0.0,C1039162432,16268.83,5478833.48,0,0,80,True
8,CASH_OUT,337190.33,C6120398,121267.0,0.0,C1134894336,0.0,42435.22,0,0,50,True
8,CASH_OUT,139208.1,C1030218167,11260.14,0.0,C1459757869,739678.57,4042386.17,0,0,50,True
8,TRANSFER,506069.52,C558839775,40184.94,0.0,C732929122,629051.68,2221293.55,0,0,80,True
8,TRANSFER,3903432.11,C1292277702,0.0,0.0,C2083562754,12274616.17,18123750.85,0,0,80,True
8,TRANSFER,2419330.48,C1341042056,0.0,0.0,C863811613,4670873.42,14247328.87,0,0,80,True
8,TRANSFER,2106899.77,C1008036274,0.0,0.0,C720759478,5856232.61,8118536.09,0,0,80,True
8,TRANSFER,1392377.32,C1171546449,0.0,0.0,C1262822392,21395094.56,22641471.24,0,0,80,True
8,TRANSFER,392554.77,C2146178702,0.0,0.0,C1303868418,7247353.63,10007761.88,0,0,80,True
8,TRANSFER,282698.12,C2039451429,0.0,0.0,C1732292969,366925.19,105847.94,0,0,80,True
8,TRANSFER,575123.65,C1858089311,0.0,0.0,C1266035080,3204738.07,3232606.04,0,0,80,True
8,TRANSFER,282282.75,C142089023,0.0,0.0,C1802632685,753106.8,2290132.87,0,0,80,True
8,TRANSFER,1342497.54,C390018264,0.0,0.0,C769342184,15126378.7,16681340.95,0,0,80,True
8,TRANSFER,951035.39,C307001277,0.0,0.0,C1247600089,1946684.69,6965916.76,0,0,80,True
8,TRANSFER,284119.51,C2112484962,0.0,0.0,C34231099,833766.35,0.0,0,0,80,True
8,CASH_OUT,233562.48,C712484307,31542.0,0.0,C1577213552,8722.97,112243.42,0,0,50,True
8,CASH_OUT,309009.38,C1887861616,142454.0,0.0,C1659797072,56055.0,0.0,0,0,50,True
8,CASH_OUT,237757.67,C1341553739,79284.0,0.0,C1424731356,580437.81,0.0,0,0,50,True
8,CASH_OUT,113844.47,C602769609,21511.0,0.0,C1286736411,10821.0,0.0,0,0,50,True
8,CASH_OUT,239370.71,C746728081,149.0,0.0,C1057000374,33258.0,0.0,0,0,50,True
8,CASH_OUT,418300.1,C817047449,204352.02,0.0,C1065997164,2137644.25,2826797.81,0,0,50,True
8,CASH_OUT,263886.45,C298550843,10320.0,0.0,C1254893565,0.0,2085959.07,0,0,50,True
8,CASH_OUT,458221.97,C1423778716,389438.4,0.0,C2113748097,491358.22,1409734.26,0,0,50,True
8,CASH_OUT,122321.3,C818733755,0.0,0.0,C1554565380,4311730.95,6064917.71,0,0,50,True
8,CASH_OUT,118051.79,C636777894,0.0,0.0,C1909597726,745560.83,494709.81,0,0,50,True
8,CASH_OUT,243453.08,C403206983,0.0,0.0,C444613285,517536.5,1025383.76,0,0,50,True
8,CASH_OUT,206422.36,C1067389414,0.0,0.0,C1503560125,400936.89,188802.23,0,0,50,True
8,CASH_OUT,245631.96,C898048160,0.0,0.0,C1161865950,1000682.81,2076683.64,0,0,50,True
8,CASH_OUT,434612.44,C1917851607,0.0,0.0,C991505714,13171525.2,13994753.4,0,0,50,True
8,CASH_OUT,111779.68,C217989700,0.0,0.0,C1419794148,5364101.68,4871037.9,0,0,50,True
8,CASH_OUT,238266.82,C7401819,0.0,0.0,C679235222,602307.0,3763135.16,0,0,50,True
8,CASH_OUT,145225.98,C875184045,0.0,0.0,C716442925,274079.48,4271358.73,0,0,50,True
8,CASH_OUT,147005.42,C1253619470,0.0,0.0,C2103065350,1142278.24,1135043.98,0,0,50,True
8,CASH_OUT,418626.26,C1514094950,40405.61,0.0,C1383454473,0.0,1173901.8,0,0,50,True
8,TRANSFER,1548558.03,C290608334,51889.52,0.0,C653745564,119814.76,2463244.43,0,0,80,True
8,CASH_OUT,123448.04,C316912536,0.0,0.0,C1477641326,164642.28,1614315.76,0,0,50,True
8,CASH_OUT,869875.71,C254569840,0.0,0.0,C1787868648,6099341.89,15128076.87,0,0,50,True
8,CASH_OUT,481476.72,C215723135,0.0,0.0,C653745564,1668372.78,2463244.43,0,0,50,True
8,CASH_OUT,234564.8,C1526009243,0.0,0.0,C1218365329,1294453.3,1347353.23,0,0,50,True
8,CASH_OUT,257755.3,C1740068536,253.0,0.0,C1186819207,21332.0,933207.23,0,0,50,True
8,TRANSFER,421359.05,C1761232281,61402.0,0.0,C173141569,529.0,480345.78,0,0,80,True
8,CASH_OUT,181555.0,C2132087618,30243.0,0.0,C910260446,152405.0,312827.84,0,0,50,True
8,TRANSFER,229230.62,C664649032,11261.0,0.0,C489693281,30121.5,920447.14,0,0,80,True
8,CASH_OUT,109736.34,C1240875172,16053.0,0.0,C1216911343,36772.0,202205.22,0,0,50,True
8,CASH_OUT,129182.17,C212155334,112.0,0.0,C1474411656,117618.0,92754.9,0,0,50,True
8,CASH_OUT,410541.36,C412898751,100502.0,0.0,C1060563153,212272.82,844861.56,0,0,50,True
8,TRANSFER,330408.23,C41176719,5536.0,0.0,C2037251990,758.0,1627896.92,0,0,80,True
8,CASH_OUT,189861.21,C2025833171,0.0,0.0,C458582664,12821486.37,12776817.91,0,0,50,True
8,CASH_OUT,273210.36,C545082195,0.0,0.0,C1487669283,2306623.41,2349962.91,0,0,50,True
8,TRANSFER,327004.32,C1300400003,87312.0,0.0,C1443373883,0.0,327004.32,0,0,80,True
8,CASH_OUT,148046.75,C460603587,70696.0,0.0,C301121080,59834.0,97613.25,0,0,50,True
8,TRANSFER,999114.03,C1737443446,18643.0,0.0,C1518728219,133880.86,1157398.83,0,0,80,True
8,CASH_OUT,272418.65,C2104702928,0.0,0.0,C365212068,1763019.67,3805747.48,0,0,50,True
8,CASH_OUT,265576.95,C864311933,21103.0,0.0,C309167705,444773.6,102587.94,0,0,50,True
8,CASH_OUT,160804.13,C9343097,20803.0,0.0,C2011869283,23183.0,286078.27,0,0,50,True
8,CASH_OUT,408737.54,C1509409129,5525.0,0.0,C948005484,85206.84,421616.88,0,0,50,True
8,CASH_OUT,427257.75,C766138393,22046.0,0.0,C1947645280,8237.79,338481.61,0,0,50,True
8,CASH_OUT,233766.75,C660341469,5614.0,0.0,C746359178,0.0,1793011.1,0,0,50,True
8,CASH_OUT,239007.93,C1243842449,9060.0,0.0,C1506782127,12160.0,106777.17,0,0,50,True
8,CASH_OUT,165283.57,C1570285166,0.0,0.0,C979387846,311507.37,1142330.03,0,0,50,True
8,CASH_OUT,341783.02,C51880762,29076.48,0.0,C849038219,964875.94,1337271.15,0,0,50,True
8,CASH_OUT,167868.67,C237399517,22390.0,0.0,C2010551794,19228.0,0.0,0,0,50,True
8,CASH_OUT,287251.72,C1077867577,45775.0,0.0,C1963862935,262368.73,817839.9,0,0,50,True
8,CASH_OUT,216938.75,C856598559,20525.0,0.0,C1231540556,3606.0,83585.1,0,0,50,True
8,CASH_OUT,263368.42,C2146723711,49988.0,0.0,C1321128627,0.0,150631.9,0,0,50,True
8,CASH_OUT,327821.11,C694397146,6319.0,0.0,C1948471365,4071467.22,4628857.24,0,0,50,True
8,CASH_OUT,264690.51,C1040459474,35086.63,0.0,C1066176965,183.0,0.0,0,0,50,True
8,TRANSFER,802399.33,C294764759,8377.0,0.0,C142211154,0.0,1297065.13,0,0,80,True
8,CASH_OUT,110023.87,C1130920069,46096.0,0.0,C575335780,26763.68,14610.22,0,0,50,True
8,CASH_OUT,136425.8,C1549836103,10120.0,0.0,C1585249461,37939.0,0.0,0,0,50,True
8,CASH_OUT,251728.47,C674776334,30890.0,0.0,C1564931235,231694.03,742404.44,0,0,50,True
8,TRANSFER,260286.58,C1583695294,91762.42,0.0,C619068319,401900.27,225745.92,0,0,80,True
8,TRANSFER,511290.71,C1147887872,0.0,0.0,C372017580,1525241.07,4122268.38,0,0,80,True
8,TRANSFER,634435.97,C1627913449,0.0,0.0,C1615804266,919403.99,4512194.13,0,0,80,True
8,TRANSFER,2158290.89,C1821775051,0.0,0.0,C2011996123,3032527.09,9264344.9,0,0,80,True
8,TRANSFER,574071.79,C413856850,0.0,0.0,C1501701470,855419.78,4463342.32,0,0,80,True
8,TRANSFER,802467.59,C123135270,0.0,0.0,C849038219,1306658.95,1337271.15,0,0,80,True
8,TRANSFER,512875.34,C1161825660,19.0,0.0,C712956349,5111.72,1586820.55,0,0,80,True
8,CASH_OUT,199089.1,C247681480,118179.08,0.0,C2103065350,1289283.65,1135043.98,0,0,50,True
8,TRANSFER,995439.99,C75213011,357.0,0.0,C1069131391,0.0,1153204.01,0,0,80,True
8,CASH_OUT,232939.75,C841084536,30807.0,0.0,C1016689071,397324.7,1024005.37,0,0,50,True
8,TRANSFER,2420979.43,C1539639691,100811.0,0.0,C1790202239,131195.74,1592988.35,0,0,80,True
8,CASH_OUT,345753.15,C1633706086,0.0,0.0,C1410669831,429562.53,252392.49,0,0,50,True
8,CASH_OUT,245434.49,C652204295,61193.0,0.0,C1040847151,5515429.2,7984433.54,0,0,50,True
8,TRANSFER,1597069.15,C1057017107,59759.0,0.0,C1567808902,0.0,1827614.92,0,0,80,True
8,CASH_OUT,222126.57,C1334244596,116599.0,0.0,C777863332,0.0,341432.53,0,0,50,True
8,CASH_OUT,166858.15,C1123291490,3042.0,0.0,C121523915,272464.1,256174.25,0,0,50,True
8,CASH_OUT,100805.26,C1239132305,74764.0,0.0,C186847111,22187.0,91918.95,0,0,50,True
8,TRANSFER,2597158.62,C1904764482,170.0,0.0,C28125426,342518.54,4395556.09,0,0,80,True
8,CASH_OUT,145235.29,C747562820,28567.0,0.0,C755583709,190793.13,127533.46,0,0,50,True
8,TRANSFER,2047252.95,C1272544894,30518.0,0.0,C1186449563,12750.53,2790178.93,0,0,80,True
8,CASH_OUT,172362.96,C234562470,30574.0,0.0,C288197656,0.0,3423141.07,0,0,50,True
8,TRANSFER,803862.05,C880987917,24986.0,0.0,C934085675,143752.34,695754.55,0,0,80,True
8,TRANSFER,587279.16,C1739297732,9581.0,0.0,C2013691076,50696.0,926590.63,0,0,80,True
8,CASH_OUT,191932.72,C1219622530,0.0,0.0,C1150610696,1316333.95,2040211.46,0,0,50,True
8,CASH_OUT,218264.47,C836307705,0.0,0.0,C720759478,7963132.37,8118536.09,0,0,50,True
8,CASH_OUT,213057.13,C1780981150,0.0,0.0,C1531333864,1474303.44,1754717.64,0,0,50,True
8,CASH_OUT,286493.05,C1327238142,0.0,0.0,C1475998599,918925.1,1286372.45,0,0,50,True
8,CASH_OUT,170018.63,C1718780674,0.0,0.0,C508000580,1053837.45,1547638.64,0,0,50,True
8,CASH_OUT,183980.03,C1569717767,0.0,0.0,C194746285,365991.75,1404489.37,0,0,50,True
8,CASH_OUT,118743.68,C1807105745,0.0,0.0,C769342184,16468876.24,16681340.95,0,0,50,True
8,CASH_OUT,124539.57,C1240177254,1355.0,0.0,C648021642,89438.31,324340.8,0,0,50,True
8,TRANSFER,800185.23,C269639014,112265.0,0.0,C170954749,0.0,755327.91,0,0,80,True
8,CASH_OUT,240665.42,C1641120630,70265.0,0.0,C1237095816,0.0,0.0,0,0,50,True
8,CASH_OUT,108710.58,C728241967,29348.0,0.0,C1369695156,1912012.34,5966884.67,0,0,50,True
8,TRANSFER,668083.91,C2046415036,22513.0,0.0,C1849941462,447196.98,2455385.38,0,0,80,True
8,CASH_OUT,282236.96,C1902450382,567.0,0.0,C711248671,182125.58,1522032.15,0,0,50,True
8,CASH_OUT,130976.9,C2064633448,22805.0,0.0,C1904349935,0.0,130976.9,0,0,50,True
8,CASH_OUT,295016.11,C1622662268,21369.0,0.0,C1501701470,1429491.57,4463342.32,0,0,50,True
8,CASH_OUT,300648.81,C1987624853,400.0,0.0,C1433627902,0.0,0.0,0,0,50,True
8,TRANSFER,1432199.02,C2091404927,744539.09,0.0,C1467740330,1626200.03,3058399.05,0,0,80,True
8,CASH_OUT,385243.32,C1632727443,117732.04,0.0,C2110180989,898319.52,0.0,0,0,50,True
8,TRANSFER,491404.55,C334999761,10039.0,0.0,C251966229,14903.0,85234.9,0,0,80,True
8,TRANSFER,621924.08,C1953279638,10392.0,0.0,C1811787479,0.0,621924.08,0,0,80,True
8,TRANSFER,2029109.94,C342524388,23075.0,0.0,C1575675375,1177.0,1981093.98,0,0,80,True
8,CASH_OUT,223589.32,C1471592488,18651.41,0.0,C1065774928,343587.33,1024187.45,0,0,50,True
8,TRANSFER,1393506.9,C2032367717,22954.0,0.0,C1200612373,4749.19,1986773.49,0,0,80,True
8,TRANSFER,575256.03,C824502713,20764.0,0.0,C1777285191,20126.98,122017.44,0,0,80,True
8,CASH_OUT,366442.59,C1518730488,10928.0,0.0,C779119558,105101.0,3205.98,0,0,50,True
8,CASH_OUT,222013.06,C1275803124,30510.0,0.0,C1081599606,0.0,568540.77,0,0,50,True
8,TRANSFER,909048.85,C1237176976,0.0,0.0,C1429623854,1182218.77,2256720.17,0,0,80,True
8,TRANSFER,1874449.01,C1308972234,0.0,0.0,C1369695156,2020722.92,5966884.67,0,0,80,True
